,Worried,TimeWorried,SocDisBelief,LockBelief,Stockpile,leftHome1Week,numPeople1Week,pubSpace2Weeks,SocDisPrac,NatGovTrust,LocGovTrust,Traveled,FollowNews,Am always worried about something; Rarely worry,Am nervous or tense most of the time; Am relaxed most of the time,Am afraid of many things; Am easily frightened,Get stressed out easily; Remain calm under pressure,Get irritated easily; Get angry easily,Am often down in the dumps; Often feel blue,Have a dark outlook on the future; Tend to feel very hopeless,Blame myself when something goes wrong; Am often troubled by feelings of guilt,Feel that my life lacks direction; Am happy with my life,Have a low opinion of myself; Think highly of myself,Avoid changes; Adapt easily to new situations,Take offence easily; My feelings are easily hurt,Need the approval of others; Need reassurance,Feel isolated from other people; Often feel lonely,Hate to hear about the successes of others; Am happy to see others doing well for themselves,Often feel that others misunderstand me; Feel that people are against me,Worry about what people think of me; Am not embarrassed easily,Enjoy social gatherings; Prefer to be alone,Having good friends is important for me; Have no need for close friendships,Act as a leader; See myself as a good leader,Radiate joy; Smile a lot,Find that nothing excites me; Am often bored,Am usually active and full of energy; Often feel tired,Love dangerous situations; Take risks,Am always joking; Have a great sense of humor,Talk a lot; Talking with others energizes me,Love excitement; Have a lot of fun,Am skilled in handling social situations; Find it difficult to approach others,Dont mind being the center of attention; Like to stand out in a crowd,Experience my emotions intensely; Am not easily affected by my emotions,Am full of ideas; Love to think up new ways of doing things,Am open about my feelings; Have difficulty showing affection,Love to learn new things; Am interested in many things,Dislike routine; Prefer variety to routine,Believe in the importance of art; Do not like poetry,Have a vivid imagination; Love to daydream,Find political discussions interesting; Avoid philosophical discussions,Am interested in science; Like to solve complex problems,Spend time reflecting on things; Often think about my experiences and emotions,Want to be in charge; Would like to have more power than other people,Enjoy cooperating with others; Like being part of a team,Am friendly with most people; Like most people,Believe that others have good intentions; Trust others,Cheat to get ahead; Often tell lies,Am quick to judge others; Accept people as they are,Find it easy to manipulate others; Have a natural talent for influencing people,Take advantage of others; Use others to get what I want,Insist on getting my way; Feel frustrated when I dont get my own way,Care about others; Love to help others,Believe that I am better than others; See myself as an average person,Find it hard to forgive others; Get back at people who insult me,Snap at people; Yell at people,Would like for other people to be afraid of me; Enjoy hurting others,Try to out do others; Like to compete and do everything I can to win,Demand a lot from others; Am hard to satisfy,Am quick to correct others; Believe that I am always right,Love order and regularity; Do things in a logical order,Cant make up my mind; Postpone decisions,Keep things tidy; Leave a mess in my room,Start tasks right away; Find it difficult to get down to work,Work hard; Push myself very hard to succeed,Keep my promises; Break my promises,Dont quit a task before it is finished; Often stop working if it becomes too hard,Act without thinking; Make rash decisions,Continue until everything is perfect; Want every detail taken care of,Buy only the things I need; Spend more money than I should,Am able to stand up for myself; Let others take advantage of me,Am able to control my cravings; Easily resist temptations,Am willing to accept responsibilities; Avoid responsibilities,Can maintain interest in something for a long time; My interests change quickly,Am an extremely loyal person; Switch my loyalties when I feel like it,Am always on time; Hardly ever finish things on time,Am easy to fool; Let myself be influenced by others,Am easily distracted; Often forget things,Learn quickly; Am good at many things,Enjoy flirting; Dont think much about sex,Am a spiritual person; Dont consider myself religious,Wear stylish clothing; Love to look my best,Love luxury; Am mainly interested in money,Believe in the power of fate; Believe that all events can be explained scientifically,Am always busy; Have too many things to do,Rebel against authority; Like to be viewed as proper and conventional,Believe in the importance of tradition; Think good manners are very important,Treat all people equally; Treat all ethnicities and religions equally,Feel thankful for what I have received in life; Have been richly blessed in my life,Am quick to admit making a mistake; Easily apologize when I have been wrong,Dislike talking about myself; Dont like to talk about my achievements,Am good at understanding others feelings; Know how to comfort others,Get suspicious when someone treats me nicely; Often feel that others laugh or talk about me,Dont hesitate to express an unpopular opinion; Tell others what I really think,Am usually a patient person; Hate waiting for anything,Am good at saving money,Cry easily,Like to read,Consider myself good-looking,Support liberal political candidates,Make friends easily,Get deeply immersed in music,Have strong sexual urges
148,6,4,6,6,2,2,1,1,6,5,5,1,5,-1.609278764,-1.104916424,-0.512312804,-0.431110594,-1.222820704,-0.857210834,-1.563935502,-0.536307712,-1.182496905,-0.34345265,-0.186458119,-1.143695413,0.117343349,1.092721087,-1.2761549,-0.30898583,0.070489435,0.183728161,NA,0.556237335,0.674352991,0.500017986,0.750441192,-0.54873758,0.810575376,-0.266338559,0.843372148,-0.87712451,-0.497546381,-0.761189812,-0.111781671,-0.504838261,0.102542758,-1.171026527,0.872165987,-0.70571584,-0.471120725,0.779056511,NA,0.05626374,-0.571872589,NA,-0.879899209,-1.014111118,0.11738352,-0.552858243,-0.673785782,-1.114655229,-1.289005035,0.066476657,-1.222727767,-0.612607423,-0.978216195,-0.118089401,-0.050843388,-0.601721506,1.268913228,-0.377057264,0.496715104,-0.145766342,1.257059128,1.12860561,-0.118052455,0.428925725,0.214926323,0.529071506,-0.155000836,-0.703227597,0.442495126,-0.044328808,-0.227859102,0.912123419,0.238885538,0.07382901,0.806272042,1.524931841,1.837690975,-0.132576414,-0.154218606,-0.919678278,0.928155407,-0.141792534,1.095475188,NA,1.291073707,1.664664726,1.286552635,-0.092985367,1.148157165,-0.585088542,-1.101696552,5.5,1.5,4,NA,6,1.5,NA,5
149,6,3,5,6,2,6,5,2,5,5,5,1,5,-1.168774492,-1.104916424,-1.065311108,-1.036017009,0.101950262,-0.676393994,-0.995035999,-0.3221119,0.240503897,-0.658326165,-1.055629184,-0.111515545,-0.494028418,-0.61255594,-0.960917663,0.082044191,-0.735768917,0.121879947,0.262619106,0.923959,0.900929313,0.309652287,1.272529482,1.507681355,0.851155881,-0.611491591,0.843372148,0.835166856,1.337247869,-0.129705732,0.598748409,-0.153194204,0.89464556,0.946179049,-0.363313988,-0.025636453,0.11415697,0.337412835,-0.54977971,0.947337677,-0.616063534,-0.269271713,-0.641631988,-0.206434965,-0.808160259,0.693620063,-0.969531012,-0.324096717,-1.289005035,0.471127635,0.566204082,-0.40359499,-0.784748642,0.612284556,-1.101395018,-0.316301876,0.749401093,0.460932394,1.35222694,0.843927471,1.486186194,0.581051079,1.451812406,-0.467701036,0.616691213,-1.044366792,0.875209235,0.591554454,0.588589041,-0.419895365,0.881859515,0.351645093,-0.463218835,-0.106636883,0.567465702,1.030848419,1.678015173,0.890493669,0.966120334,1.665876527,0.535230927,-0.141792534,1.292470813,1.060608544,0.567183014,0.684813294,0.496188642,0.805475916,0.414969499,1.214642768,0.555130325,2,2,2.5,4.5,5,5.5,5,5
150,4,4,6,4,6,2,2,1,6,2,2,1,1,0.593242593,0.919436733,0.364486253,0.508814659,-1.222820704,0.105112528,-0.617740711,0.907589981,-1.138716767,-0.868237241,-0.414513517,-0.367162532,0.596433238,-0.574788351,-1.240530118,-0.134416833,-2.335820896,-0.269385841,1.009558398,1.652730547,-0.074338137,1.667238378,0.023813127,0.315437144,1.116576245,-0.956644622,0.83860998,1.215156266,-0.322235183,1.549377171,1.309278489,1.150269502,1.170555098,0.314476858,1.412976169,1.309746697,0.847723933,1.219706238,1.376782522,0.194430288,0.317665031,0.913958151,-0.879899209,-1.152739976,-0.169039237,0.701197256,-1.19006624,1.133868294,-1.289005035,0.887866936,-0.029925663,0.031741494,1.16496107,-0.699673398,0.586051102,-1.432352358,0.494872462,1.476627742,0.496715104,0.448184388,1.486186194,0.033496548,0.203562792,-0.019387655,-0.631914118,0.57141024,1.057405643,1.237139584,0.588589041,1.828799584,0.510190669,0.351645093,0.861244321,1.277417753,1.589289407,1.604281001,1.837708693,1.026074405,-0.712148641,2.03385554,1.143840411,1.535821339,-0.060702424,-0.369703134,-0.037834969,1.17473901,-0.335467375,1.494650472,0.414969499,1.679868518,0.349378356,5,4,6,5,2.5,4.5,6,6
151,5,5,6,6,3,1,1,1,6,6,6,1,5,0.593242593,0.706857346,1.174234832,0.382256504,-0.849896381,-0.693033755,0.330988283,0.649017828,0.218613828,1.020976245,0.454657547,0.665017337,1.437598762,-0.056719461,-0.261079549,-1.597278964,1.040128042,0.51207186,1.009558398,-0.894633978,-0.945618054,0.322165388,0.647118476,-1.606666441,-1.784404589,0.326157582,-0.899255914,0.075188036,-0.333904079,0.494466381,-0.111781671,0.967837519,-0.535314484,-1.129340339,-0.177761838,-0.038024265,-1.021295947,0.779056511,0.283110985,-0.549892102,-0.844647571,0.472556617,-0.403364768,-0.928592736,-0.022274404,-1.381318049,-1.19006624,0.658282063,-1.289005035,-0.313997677,-0.030468276,-0.829039121,-0.784748642,-1.71405143,-1.738289508,-1.224694645,0.494872462,0.029220875,-0.033659416,-0.343973991,0.200048513,0.833749432,-0.799961453,1.536761928,0.878621934,0.707647672,-0.85230228,0.159358472,0.382874269,-0.021133122,0.659915791,0.901127106,0.208980942,0.114093472,-1.165445149,-0.881569304,-1.036544336,-0.872137303,-0.883195756,-0.527487863,0.327235028,-1.347709626,1.095475188,1.060608544,-0.094377049,-0.180495177,0.08482866,1.260837995,-0.399238207,-0.797310855,0.969582752,4,6,6,2.5,4,3,5.5,1
152,5,6,6,6,4,3,1,1,6,5,5,1,4,-0.50411853,-0.274887018,-0.659493312,-0.243125543,-0.084511899,-0.100663954,-0.237911219,-0.776097323,-0.553876502,0.426225896,0.248127413,0.454107635,-0.283737037,-0.555904557,0.228645736,-0.319458837,0.457366777,-1.2459395,0.357359198,-0.169198322,-0.509978096,0.868236282,-0.18606098,0.285717751,-1.069304507,-0.600999808,-0.403403111,-0.309479417,-1.052652214,0.70983572,-0.36214299,-0.522464809,0.317620307,0.531075171,0.702460106,-0.487281252,0.530370207,-0.544880568,0.279222664,-0.956393294,0.774833105,0.99368418,-0.414230757,0.241859515,-0.308697161,-0.13862834,-0.299777373,-0.324096717,0.700766772,0.054388334,-0.627140634,-0.396175725,-0.556233878,-1.487996261,-0.48090931,-0.835299859,-0.788225566,0.016504186,0.17157779,-0.54083721,0.155736156,-0.556215808,0.0265613,-0.459069537,0.38528463,-0.032122127,-0.632427817,0.159358472,0.088482769,0.010727345,-0.888402351,-1.351782514,-0.011762918,0.488446745,-0.728240804,-0.499192208,-0.078436369,-0.132576414,-0.343181197,0.256892968,-0.289063561,0.073138532,0.123395132,-0.145520946,-0.15091913,-0.652568636,0.281572597,-0.53608457,-0.19186852,-0.827896698,0.556113155,4,4,5,3,4,2.5,4.5,4
153,6,5,6,5,3,1,3,1,6,1,4,1,3,1.257898556,1.941757384,1.174234832,1.551118072,-0.077999953,0.294249248,0.70997304,1.166162134,-1.37014697,1.195904442,2.421055073,0.620280052,0.826226995,0.103380973,-0.750804833,-0.546392866,0.855078675,-0.073752947,1.009558398,-1.269027426,-0.335939827,1.096141282,-0.187113808,-1.606666441,-1.64072574,-0.007105964,-1.657321621,0.248809591,0.384844057,0.70983572,-2.304202729,1.519540106,-1.388249275,-1.977640843,-0.904124169,-1.385795227,-0.862619084,-0.103236892,0.551668468,-0.363811504,0.53655286,-0.269271713,-1.583834881,-0.928592736,-1.23424094,-0.552858243,1.317300817,0.906477284,-1.289005035,-1.367934251,-0.028840437,-0.833985297,-0.784748642,-1.487996261,1.016117024,-0.991116293,1.263685792,0.448215704,-0.196228073,0.646392037,0.628761073,1.12860561,1.451812406,1.536761928,1.63388996,-1.076836803,-0.594749762,-0.271934563,1.588801583,0.840112297,-0.078133979,0.351645093,-0.483155233,1.678614001,-1.365620445,0.456883592,1.039285387,-1.106337011,-1.085594955,-0.343498356,-0.065689452,-1.153695885,-0.362644895,-0.134868627,1.083612496,0.799356255,-0.120851331,1.494650472,0.430240541,0.335167675,1.385018008,3.5,3.5,6,4.5,4,2,5,4
154,4,5,3,6,4,1,4,1,6,3,4,1,5,-0.279966838,0.555142388,1.379030745,0.341305241,-0.091023845,-0.092344073,-0.425291762,-0.195794134,-0.553876502,0.985993366,0.29117794,-0.178621472,-0.953615932,-1.724228899,-0.540692004,0.092517197,1.04933243,-0.855747587,0.309989152,-0.536919987,-0.318427142,0.855723182,-0.811471986,-1.159719382,-0.129364566,-0.956644622,-0.403403111,-1.064780194,-1.245466756,0.078351639,-0.571950431,-0.317999641,-0.836430197,-0.317225333,-0.33162145,-1.373407415,-1.204687687,0.337412835,-1.639562926,-0.5756471,-0.15889546,-0.189545684,-1.10730044,-1.152739976,-0.382079578,-0.761867493,-0.740847829,-0.075901496,-0.432194006,-1.367934251,-0.227369481,-0.401121902,-0.784748642,0.857656027,0.172393964,-0.809379219,-0.0141848,0.435499015,-0.076327965,0.843927471,0.155736156,1.12860561,0.212028277,0.872923356,-0.30893512,0.908825128,0.542300607,0.588845611,0.382874269,0.2260387,1.176021839,0.728962748,0.228917339,-0.079793908,-0.143621445,0.265828105,-0.39782341,-0.551666345,-0.158697475,-0.663054564,0.727848614,-0.293971624,-0.953631769,0.334800386,0.567183014,-1.274889571,1.113228614,0.817738791,0.19232877,-0.130058074,-0.272791699,5.5,2,3.5,1.5,5.5,3.5,3,4
155,5,6,6,6,3,2,1,1,5,2,3,1,4,NA,2.007096641,1.945238152,1.322181757,1.806157497,2.225195959,2.018136279,1.026998446,NA,1.33584976,1.986469541,1.733390089,1.246809757,1.681435432,NA,1.988301375,1.698154578,0.183728161,NA,0.29812135,-2.30398741,-1.890127519,-1.755414147,-0.354983444,NA,-0.956644622,-0.648948429,-1.262464693,-0.058765359,1.549377171,1.502976391,-1.619766179,1.206180913,0.814029118,1.178183101,1.091312109,1.323754521,0.558234673,NA,0.428424935,-0.095312098,NA,1.459309038,0.405346398,1.902195571,NA,-0.673785782,NA,0.30141266,0.667408963,1.361405484,-0.554607671,1.763960965,-0.407954479,1.851635692,0.799748607,-1.562266332,-1.481795544,-0.505647501,-1.531203238,-0.07339091,0.833749432,NA,-1.571221489,0.446332906,NA,NA,-2.213204692,NA,NA,1.219816685,NA,-1.499247727,-1.548123857,0.332213943,NA,-0.078436369,NA,0.39923256,NA,-2.075734431,0.634262428,1.035097595,NA,NA,NA,-2.004327217,-2.831648138,NA,NA,-1.526315672,NA,NA,NA,NA,6,1.5,NA,NA
156,4,4,4,4,4,1,3,1,5,1,1,1,4,1.250099445,0.919436733,1.178008861,1.363133021,0.674360638,0.302569128,1.088957798,0.781272215,2.226454894,-0.448401286,1.779939407,1.019730814,1.476603513,0.951504447,1.907934418,1.164349307,0.642416144,0.51207186,-0.531690233,-1.446216475,-1.119656323,-0.907620506,-1.436882993,-1.189438775,-2.540085176,-0.266338559,-1.397489801,-1.63710333,-0.146923985,0.921549075,1.329555428,-1.252192743,1.170555098,0.711487987,0.394740881,-0.70571584,0.297548711,0.116590997,0.010665182,-0.796067695,1.946841915,0.913958151,-0.175963537,1.835748219,0.903269375,-1.377529453,-0.748995784,0.420488947,1.005278304,1.869273576,-0.230625159,0.89004902,-0.096270662,-0.286195664,1.62839834,-0.78345858,-0.28439574,-1.8626142,-1.752788624,-1.728738671,-1.359528591,-3.79938517,-2.469937928,-1.122908108,0.184402185,-0.739421915,-2.06470876,-0.055836572,-2.32337186,-1.623894006,-1.038127474,-2.48373548,-2.269042506,-0.521254618,-1.987093558,1.412959391,-0.39781455,-0.637937595,0.048180592,2.242056449,0.750915931,0.246234947,-0.651689298,-2.557779926,-3.111916204,-0.295038139,0.934356783,-2.591345364,0.637610228,-2.415405696,-0.067039729,3.5,1.5,5.5,1.5,4.5,1,2.5,6
157,5,5,6,6,3,2,1,1,6,6,6,1,5,1.474251136,0.919436733,0.77030405,0.778702237,-0.084511899,-0.676393994,-0.4286707,-0.51752517,-0.99484684,-0.063575816,0.846192552,0.454107635,0.596433238,-0.433571712,0.438758565,-1.18530293,1.234381797,0.121879947,0.792158665,0.188515669,-0.091850821,0.702896785,0.230528748,0.091963614,0.626316022,0.294020176,0.843372148,-0.689468827,0.60099639,1.337663816,0.32811015,-0.331219551,0.317620307,0.946179049,0.903858525,0.86048971,-0.986193473,-0.985530295,-0.818337193,-0.186315906,0.089080994,-0.48997248,-0.186829526,-0.019574764,0.190765937,0.689831467,-0.07109419,1.382063515,0.424617023,-0.338174322,0.765818352,-0.612607423,-0.556233878,1.064394894,-0.464500527,0.540249616,0.494872462,0.422782325,1.232326831,0.843255256,0.384863222,0.538893254,-0.192767615,-0.459069537,1.140552655,1.278710027,0.579978662,-0.055836572,-1.323159317,0.042587812,0.143809744,0.739959061,0.21894914,-1.116338245,-0.180475199,0.838994564,-0.078454087,1.124693377,0.408190298,0.024480656,0.73553772,-0.079040559,0.412439536,1.060608544,0.567183014,-0.412068843,-0.567955526,-0.33906072,1.820744183,0.082164238,0.139695069,5.5,6,5,4,3,3,6,5
158,6,6,5,6,4,1,1,1,6,5,4,1,6,1.257898556,0.089407327,0.971325934,0.925736024,0.87384669,0.302569128,0.141073538,-0.126698631,-0.388116506,-1.323042271,-0.207983383,0.620280052,-0.073445656,0.122264768,0.508258191,0.288032208,0.050450491,0.51207186,-0.70171992,1.652730547,0.273738401,-0.08359221,-0.185008151,0.062244222,-0.579044284,0.769120534,0.595445746,0.455177446,1.150267775,0.297376962,-0.38241993,0.033644416,0.292414133,0.350662355,0.686613837,0.62966731,0.95697104,-0.987021219,0.002888539,1.894910663,-0.36808708,0.772983413,-0.175963537,0.030141288,0.11738352,0.902629313,1.276561043,0.647879957,0.757490337,0.851601968,-0.229539933,-0.18963638,1.274817918,0.65091716,0.379222533,0.955565041,0.240343831,1.070349603,-0.076327965,0.248632311,0.613990288,0.328352726,-0.597563507,-0.247860095,0.153878047,-0.706951903,-0.117322782,-0.271934563,0.765942496,-0.882378541,-0.599527948,-0.058661503,-0.693930894,-0.327367237,0.530611949,-0.116016744,0.56025798,1.124693377,0.966120334,-0.135297447,0.935844512,-0.120875209,0.60943516,-0.636494597,0.365510353,-0.295038139,-0.129787384,-0.105248242,-0.222410604,0.092359519,-0.690192613,3.5,6,4.5,4,5.5,4.5,5,2.5
159,6,6,6,6,4,2,1,1,6,4,4,1,5,-0.496319418,-0.295175161,-1.270107021,-1.036017009,-0.463948167,-0.487257274,-0.616051242,-0.132635251,0.218613828,-1.078148316,-0.001453249,0.687385979,-1.623494826,-0.574788351,0.508258191,0.288032208,-0.356465795,-0.46394486,-1.788718586,0.923959,1.092480266,0.106773488,0.231581577,0.121683007,0.360895658,-0.611491591,0.593064662,0.638155086,0.782142036,-0.757533828,-0.111781671,0.963430882,0.292414133,-0.515730897,0.315509537,-0.025636453,-0.06923477,0.558234673,0.279222664,1.133418275,0.317665031,0.172129821,0.062303683,0.005283262,0.190765937,0.898840717,-0.291629418,0.16189162,-0.127682474,0.863690291,0.168603381,0.245700104,-0.327719115,0.463494595,0.577846711,0.929644402,0.240343831,0.435499015,0.659283762,0.448856603,0.599219502,0.033496548,0.616824168,-0.010756156,-0.108052675,0.740117684,-0.519393652,-0.056739519,0.588589041,0.903833231,0.437972068,0.534805764,0.189044544,0.668912638,0.567465702,0.265561982,-0.39782341,0.890493669,0.59715289,-0.111086045,0.535230927,0.288069597,-0.270596117,-0.134868627,-0.15091913,-0.784963855,0.075892606,0.583926314,-0.545523727,0.547389988,-0.896927412,5,4.5,5,5,4.5,4.5,5,5
160,6,6,6,5,2,1,1,1,6,5,6,1,5,1.250099445,1.729177996,1.174234832,1.322181757,0.867334745,1.65148581,1.657012566,0.327286792,1.597834492,0.21631482,0.889243079,0.853558397,1.476603513,0.696985041,-0.05096672,1.782313358,0.633211756,0.12134301,1.009558398,0.556237335,0.082187448,-1.275838803,-0.810419158,-0.742491717,0.585735517,0.057168848,-0.651329512,-0.680112741,0.414016296,1.129606445,0.869386668,-0.704896792,-1.413455449,-0.515730897,-0.872431631,1.091312109,-1.046010825,-0.544880568,0.828002593,-0.372396504,0.555945276,0.25185585,0.517106145,-0.019574764,0.477188694,1.10406137,0.811046722,1.123466188,0.148467275,0.459039313,0.565661469,1.106480718,-0.096270662,0.27607203,-0.679533488,0.721986689,-0.019412237,-0.808768783,-0.974508349,-1.134115726,-0.945586817,0.286194901,-1.019290368,-1.127223858,0.184402185,0.67517766,-0.594749762,-0.920228536,-0.823053046,-1.161410829,-0.300077703,0.545802077,-0.232506777,0.046986036,0.330436653,0.840059055,-0.876859675,-0.502356859,-0.896632363,0.097114865,0.527541821,0.911945468,-0.165649271,-0.156173265,0.050753531,-1.868456798,-0.979315508,-0.068459616,1.213906164,0.071968957,-0.687244125,5.5,6,3,3.5,3.5,3,3,5
161,6,5,6,6,3,3,1,1,6,4,4,1,5,0.369090902,-0.91262518,-0.512312804,-0.472061857,1.060308852,-0.281480793,-0.044617536,-0.927134252,0.781564023,-0.728291922,-1.055629184,0.31030386,-0.934113556,-0.593672146,-0.855929242,0.926942271,0.477405721,-0.596655666,NA,0.740098167,-0.492465411,1.083628182,-0.084843921,0.420033102,0.585735517,-0.611491591,-0.403403111,0.450499403,-0.690360922,-0.972903167,0.849109729,0.22929631,0.102542758,-0.774015398,-0.501327331,-0.693328028,-0.813189328,0.558731647,NA,-0.68805865,0.857808883,NA,0.051437694,-1.014111118,1.042927299,0.275601563,0.698313316,-0.639068998,0.120105492,1.059971619,-1.223270379,-0.182217115,-0.064157142,1.064394894,-0.472704918,-0.108644163,0.759855965,-0.427924023,1.35222694,-0.144421913,-0.258205619,-0.556215808,-0.118052455,1.097080047,-0.077528536,1.541316171,0.799853125,0.374553515,-1.203223048,0.816916611,-1.105058153,-0.974464858,0.881180719,0.722598587,0.806272042,0.760709896,-1.036544336,0.101623294,0.210269969,-1.287657291,-0.289063561,0.246234947,0.701483939,NA,0.258214741,0.194887578,-1.181607254,0.817738791,0.318678416,0.082164238,-0.480509327,6,1,3,NA,1,4,NA,3
162,6,5,6,6,4,3,4,1,6,6,6,3,6,-1.184372715,-1.14549271,-0.249901486,-1.432462742,-0.849896381,-0.470617513,-0.047151739,-0.000380864,-0.410006575,-0.098558695,-1.490214716,-1.166064055,0.366639481,-0.433571712,-0.330579175,-0.123943826,-0.744973305,-0.073752947,0.357359198,-0.894633978,0.064674764,0.880749383,0.647118476,0.702945417,0.095475293,0.326157582,1.091298549,0.267521762,0.606830838,0.085663607,0.138579649,1.51513347,0.89464556,1.57788124,1.227424019,0.192798135,-0.277341388,0.557737698,0.551668468,-0.761727697,-1.321208062,0.331581879,-1.34556766,-1.152739976,-0.521737502,-1.586538703,-0.961383057,0.647879957,-0.432194006,-0.963283273,0.566204082,-0.831512209,-0.327719115,-0.324828268,0.371018142,-0.78345858,1.268913228,2.124195021,1.394895488,1.238998338,0.813575782,0.075654373,0.844618568,0.209084785,0.123353908,1.311180039,0.83753118,1.021041593,1.588801583,-0.140863076,-0.005915379,0.912123419,0.881180719,0.307980852,0.604319456,-0.498926086,1.678006313,0.705603446,-0.145260868,-0.15950885,0.743226825,-0.335806274,1.292470813,1.060608544,0.422052433,1.284818907,0.719740739,0.817738791,-1.006076227,0.769807581,0.345447039,6,1,6,4,6,4.5,5,3
163,4,4,6,5,1,1,1,1,6,5,4,1,4,0.152738322,0.706857346,0.565508137,0.549765923,1.433233174,0.113432408,0.70997304,-0.000380864,-0.156686303,0.041386623,-0.664094179,0.853558397,0.366639481,0.141148562,0.928483849,0.298505214,0.651620532,-0.268848903,-1.401289166,0.375712393,-0.509978096,1.26148078,0.023813127,-0.54873758,0.360895658,-0.611491591,0.593064662,-0.501813143,0.606830838,0.921549075,0.368664029,-0.326812915,1.170555098,0.260198612,-0.686879481,0.192798135,-0.629797588,0.337412835,0.006776861,0.558006484,0.079384786,-0.569698509,0.527972135,-0.019574764,0.690229035,0.271812967,-0.299777373,0.410086841,0.148467275,0.643232318,0.567831921,1.106480718,-0.556233878,0.65091716,0.371018142,0.981485681,0.500099898,-0.186634884,1.146989734,-0.145766342,0.399634007,0.833749432,-0.606028992,-0.683226227,0.647215351,0.876355116,-0.117322782,1.022847488,-0.706015002,-0.20458401,0.732134392,0.706970121,0.680373257,0.849378531,1.078377555,1.412959391,-0.078436369,0.15093278,0.034743985,0.072903462,1.136151305,0.461166012,-0.270596117,0.099965879,0.107295611,-0.295038139,0.281572597,0.59618919,0.222870854,0.092359519,-0.894961753,4.5,3.5,5,4,3.5,4,3.5,6
164,1,1,6,6,1,2,1,1,6,5,5,1,5,-1.833430455,-1.509787056,-1.065311108,-1.076968273,-1.415794811,-1.432940874,-0.806810722,0.321350172,-0.719636498,-0.693309044,-0.849099049,-1.731687235,-1.183409688,-0.791540168,-0.960917663,-0.30898583,0.855078675,-0.073752947,1.009558398,-0.34305148,-0.091850821,0.905775584,2.313477388,1.224769041,-0.844464648,0.423967503,1.341606034,1.782801359,0.384844057,0.505434333,1.329555428,0.04245769,1.170555098,-0.281039835,0.903858525,0.436008346,0.847723933,0.778559536,0.275334343,0.142920292,-1.321208062,0.23337853,-0.652497978,0.005283262,-1.520663697,1.100272773,2.158701955,1.133868294,-0.127682474,-0.386527612,0.567289308,-1.261902516,-0.440509652,1.64597889,-0.042638997,-0.264460597,1.523441859,1.908339261,1.146989734,1.240342768,-0.960357602,0.033496548,-0.175836646,0.428925725,-1.003154869,-2.05025407,-0.22416308,1.238945479,1.088695312,1.828799584,1.176021839,-0.73632262,0.409788403,-0.715141998,0.767640998,-0.308935091,2.157060297,1.174002863,1.533008107,0.368248266,-0.473992143,-1.153695885,1.489466437,-1.394259712,0.478594514,1.664664726,1.345716765,1.260837995,1.820744183,0.982029894,0.969582752,6,1.5,6,5.5,3.5,6,6,5
165,5,4,6,6,2,2,1,1,6,5,6,1,5,1.474251136,1.364883651,0.15969034,1.113721075,1.053796906,1.248252728,1.090647266,0.522700062,2.226454894,-0.063562013,0.205076886,1.064468099,-0.073445656,1.130488675,1.489322711,0.30897822,0.244704246,-0.46394486,-0.124810314,0.375712393,0.865903945,-2.062327798,-0.391723773,0.091963614,-0.885045153,-0.492698105,0.843372148,-0.304801374,0.787976484,1.133262429,-0.36214299,-0.513651535,1.170555098,0.097878545,0.903858525,-0.038024265,0.664332192,0.116590997,0.828002593,1.116248276,0.53655286,0.031155083,0.051437694,0.914301234,0.829886959,0.07038091,0.157588993,0.91687939,0.729128555,0.214404695,0.366047199,0.892522109,1.043369465,0.708866066,0.801084063,1.57853818,1.003929724,-1.8626142,0.744620859,-1.333667804,-0.058620124,-2.32510428,-1.213222829,-1.122908108,1.371959238,-0.706951903,-1.731800132,-0.705033493,-1.028767818,-1.193271296,-1.554233521,-0.630136143,-0.914674753,-0.521254618,0.567465702,0.648471323,-0.876859675,1.309583599,1.717491829,0.392459669,1.344147204,-0.419475573,1.095475188,-0.380355453,-0.755937113,0.073393809,0.907548623,-0.092985367,1.037078561,-0.595283823,-1.103662211,4,5.5,6,4,3,4,4.5,4.5
166,1,1,1,1,1,5,6,4,2,1,1,1,1,-0.712671998,1.283731079,-0.454697399,-0.827556327,1.806157497,-0.289800674,-0.047996474,-0.90835171,0.659584165,0.636136972,-0.022978512,-1.520777533,-0.264234662,-0.018951872,1.768935166,0.071571184,-0.559923937,0.121879947,-1.136519386,0.191851561,-1.467732861,0.106773488,-1.643598614,0.86698016,-1.600145235,-1.247278979,-1.65017837,0.06583195,0.23287065,-0.337763102,-0.571950431,-0.322406278,-1.413455449,0.314476858,-1.969898263,-1.604229815,-0.520550481,-0.987021219,-0.545891389,0.752672081,1.956538123,2.777767637,2.618047171,2.059895459,2.262000745,1.30170483,0.157588993,0.399684735,3.051773676,2.077643226,1.759006186,1.526978672,4.257244599,-0.118089401,0.569642319,1.57853818,-0.538924371,0.448215704,-0.726602594,-0.342629562,-1.418611734,-1.103770339,0.009630331,-2.01521912,-0.832796562,0.032817896,-1.109854798,-0.704130545,-0.411623502,-0.021133122,-0.300077703,-0.608143516,0.660436859,0.889642993,0.093407604,-0.689449326,-0.876859675,0.656293961,1.717491829,0.072903462,-0.897673046,1.258138299,-2.017760603,-2.077458594,-0.812479193,-2.834919038,-0.344403429,-0.782159923,1.244448248,0.790198143,-1.723866607,1.5,1,1.5,4,5,2.5,4,2.5
